TAPS 27100.  Scene Painting. 
TAPS 27500.  Costume Design for the Stage. 
TAPS 27700.  Introduction to Puppetry. 
TAPS 28000.  Scenic Design. 
TAPS 28100.  Lighting Design for the Stage. 
TAPS 28320.  The Mind as Stage: Podcasting. 
TAPS 28466.  Alternate Reality Games:  Theory and Production. 
TAPS 29900.  Reading and Research. 
TAPS 29800.  Theater and Performance Studies BA Colloquium. 
ARTV 10100.  Visual Language: On Images. 
ARTV 10200.  Visual Language: On Objects. 
ARTV 10300.  Visual Language: On Time and Space. 
ARTV 15500.  A Curating History: The Documenta Case. 
ARTV 15650.  Art Since 1900. 
ARTV 16210.  Media Art and Design Practice. 
ARTV 20002.  History of International Cinema I: Silent Era. 
ARTV 20003.  History of International Cinema II: Sound Era to 1960. 
ARTV 20006.  Contemporary Art. 
ARTV 20008.  Ways of Curating and Collecting. 
ARTV 20010.  Contemporary Art in Paris. 
ARTV 20012.  A Curating Case-Study: The Hut. 
ARTV 20210.  Imagining Chicago's Common Buildings. 
ARTV 20211.  Adaptation & Translation in Theater-Making. 
ARTV 20300.  Introduction to Film Analysis. 
ARTV 20400.  Theories of Media. 
ARTV 20500.  Introduction to Genres: Writing the Visual Arts. 
ARTV 20663.  Urban Studies: Placemaking. 
ARTV 20700.  Alternate Reality Games:  Theory and Production. 
ARTV 20704.  Photo/Modernism/Esthetic. 
"ARTV 20805.  Framing, Re-framing, and Un-framing Cinema. "
ARTV 21002.  Life Drawing. 
ARTV 21501.  Introduction to Printmaking. 
ARTV 21701.  Conceptual Drawing. 
ARTV 21702.  Drawing Concepts. 
ARTV 21800.  Studio Practice. 
ARTV 21801.  Repetitive Acts. 
ARTV 21902.  Color: Theory and Experience. 
ARTV 22000.  Introduction to Painting I. 
ARTV 22002.  Introduction to Painting II. 
ARTV 22200.  Introduction to Sculpture. 
ARTV 22305.  Performing Tableware. 
ARTV 22306.  Hybridity and the Multiple: A Course on Moldmaking. 
ARTV 22312.  Material as Performance. 
ARTV 22502.  Data and Algorithm in Art. 
ARTV 23801.  Video. 
ARTV 23804.  Experimental Animation: Exploring Manual Techniques. 
ARTV 23808.  Introduction to 16mm Filmmaking. 
ARTV 23809.  Experimental Animation: Digital and Camera-less Production. 
ARTV 23905.  Creative Thesis Workshop. 
ARTV 23930.  Documentary Production I. 
ARTV 23931.  Documentary Production II. 
ARTV 24000.  Introduction to Black and White Film Photography. 
ARTV 24004.  Introduction to Color Photography. 
ARTV 24112.  Advanced Problems in Sculpture. 
ARTV 24121.  Adopted Strategies. 
ARTV 24201.  Collage. 
"ARTV 24203.  Synthesis, Procedure and Objecthood. "
ARTV 24301.  Writing for Performance. 
ARTV 24403.  Advanced Photography. 
ARTV 24550.  Shopcraft: Methods and Materials. 
ARTV 24554.  Costume Design and Technology for the Stage. 
ARTV 24706.  Drawing Through the World:  Relational Ways of Seeing. 
"ARTV 25117.  The Audience, The Archaeologist, and the Art Historian. "
ARTV 25401.  Transmedia Game. 
ARTV 25402.  Metamedia Design Studio. 
ARTV 26205.  Big Art - Little Art. 
ARTV 26218.  Gods of the 21st Century and Beyond: Religion and Parallel Activity in Contemporary Art. 
ARTV 27200.  Painting. 
ARTV 27210.  Intermediate/Advanced Painting. 
ARTV 27920.  Virtual Reality Production. 
ARTV 27921.  Augmented Reality Production. 
ARTV 27922.  Sound / Image Mapping. 
ARTV 27923.  Experimental Captures. 
ARTV 29600.  Junior Seminar. 
ARTV 29700.  Independent Study in Visual Arts. 
ARTV 29850.  Senior Seminar. 
ARTV 29900.  Senior Project. 
BIOS 10130.  Core Biology. 
BIOS 11125.  Life Through a Genomic Lens. 
BIOS 11125.  Life Through a Genomic Lens. 
BIOS 11140.  Biotechnology for the 21st Century. 
BIOS 12114.  Nutritional Science. 
BIOS 12115.  Responses of Cardiopulmonary System to Stress. 
BIOS 12116.  The Human Body in Health and Disease. 
BIOS 12117.  The 3.5 Billion Year History of the Human Body. 
BIOS 13111.  Natural History of North American Deserts. 
BIOS 13112.  Natural History of North American Deserts; Field School. 
BIOS 13123.  Biological Evolution. 
BIOS 13126.  Tropical Ecology: Biodiversity and Human Impacts. 
BIOS 13128.  Plant-Animal Interactions. 
BIOS 13133.  Resolving the Environmental Crisis. 
BIOS 13140.  The Public and Private Lives of Insects. 
BIOS 13141.  The Mathematics of Evolution. 
BIOS 13253.  Apes and Human Evolution. 
BIOS 14112.  Workings of the Human Brain: From Brain to Behavior. 
BIOS 14114.  Drugs Galore:  What They Are and What They Do to You. 
BIOS 14116.  Introduction to Social Neuroscience. 
BIOS 15115.  Cancer Biology: How Good Cells Go Bad. 
BIOS 15124.  The Principles of Microbiology/Global Infectious Diseases. 
BIOS 16120.  The Biological Nature of Psychological Problems. 
BIOS 10450.  Pharmacological Perspectives in Cell and Molecular Biology. 
BIOS 10450.  Pharmacological Perspectives in Cell and Molecular Biology. 
BIOS 10451.  Pharmacological Perspectives II. 
BIOS 10500.  Metabolism and Exercise. 
BIOS 10501.  Metabolism and Nutrition. 
BIOS 10602.  Multiscale Modeling of Biological Systems I. 
BIOS 10603.  Multiscale Modeling of Biological Systems II. 
BIOS 20170.  Microbial and Human Cell Biology. 
BIOS 20171.  Human Genetics and Developmental Biology. 
BIOS 20151.  Introduction to Quantitative Modeling in Biology (Basic) 
BIOS 20152.  Introduction to Quantitative Modeling in Biology (Advanced) 
BIOS 20153.  Fundamentals of Ecology and Ev. 
CRES 24001.  Colonizations I. 
CRES 24002.  Colonizations II. 
CRES 24003.  Colonizations III. 
EALC 10800.  Intro To East Asian Civilization I. 
EALC 10900.  Intro to East Asian Civilization II. 
EALC 11000.  Intro to East Asian Civilization III. 
GNSE 15002.  Gender and Sexuality in World Civilizations I. 
GNSE 15003.  Gender and Sexuality in World Civilizations II. 
HIST 10101.  Introduction to African Civilization I. 
HIST 10102.  Introduction to African Civilization II. 
HIST 10103.  Introduction to African Civilization III. 
HIST 13001.  History of European Civilization I. 
HIST 13002.  History of European Civilization II. 
HIST 13003.  History of European Civilization III. 
HIST 13100.  Western Civilization-1. 
HIST 13200.  Western Civilization-2. 
HIST 13300.  History of Western Civilization III. 
HIST 13500.  America In World Civilization I. 
HIST 13600.  America in World Civilization II. 
HIST 13700.  America in World Civilization-III. 
HIST 13900.  Intro to Russian Civilization-1. 
HIST 14000.  Intro Russian Civilization-2. 
HIST 16700.  Anc Mediterr World-1: Greece. 
HIST 16800.  Anc Mediterr World-2: Rome. 
HIST 16900.  Ancient Mediterranean World III. 
HMRT 10100.  Human Rights in World Civilizations I. 
HMRT 10200.  Human Rights in World Civilizations II. 
JWSC 12000.  Jewish Civilization I: Ancient Beginnings to Early Medieval Period. 
JWSC 12001.  Jewish Civilization II: Late Medieval to Modern Period. 
LACS 16100.  Introduction to Latin American Civilization I. 
LACS 16200.  Introduction to Latin American Civilization II. 
LACS 16300.  Introduction to Latin American Civilization III. 
MUSI 12100.  Music In Western Civilization I: To 1750. 
MUSI 12200.  Music In Western Civ II. 
NEHC 20001.  Ancient Near Eastern History and Society I: Egypt. 
NEHC 20002.  Ancient Near Eastern History and Society II. 
NEHC 20003.  Ancient Near Eastern History and Society III. 
NEHC 20004.  Ancient Near Eastern Thought and Literature I: Mesopotamian Literature. 
NEHC 20005.  Ancient Near Eastern Thought & Literature-2: Anatolian Lit. 
NEHC 20006.  Ancient Near Eastern Thought & Literature-3. 
NEHC 20011.  Ancient Empires I. 
NEHC 20012.  Ancient Empires-II. 
NEHC 20013.  Ancient Empires-3. 
"NEHC 20416.  Semitic Languages, Cultures, and Civilizations I. "
"NEHC 20417.  Semitic Languages, Cultures, and Civilizations II. "
"NEHC 20418.  Semitic Languages, Cultures, and Civilizations III. "
NEHC 20501.  Islamic History and Society I: The Rise of Islam and the Caliphate. 
NEHC 20502.  Islamic History and Society II: The Middle Period. 
NEHC 20503.  Islamic History and Society III:The Modern Middle East. 
NEHC 20601.  Islamic Thought and Literature I. 
NEHC 20602.  Islamic Thought and Literature II. 
NEHC 20603.  Islamic Thought and Literature III. 
SALC 20100.  Introduction to the Civilizations of South Asia I. 
SALC 20200.  Introduction to the Civilizations of South Asia II. 
HUMA 11000.  Readings in World Literature I. 
HUMA 11100.  Readings in World Literature II. 
HUMA 11200.  Readings in World Literature III. 
HUMA 11500.  Philosophical Perspectives I. 
HUMA 11600.  Philosophical Perspectives II. 
HUMA 11700.  Philosophical Perspectives III. 
"HUMA 12050.  Greece and Rome:  Texts, Traditions, Transformations I. "
"HUMA 12150.  Greece and Rome: Texts, Traditions, Transformations II. "
"HUMA 12250.  Greece and Rome:  Texts, Traditions, Transformations III. "
HUMA 12300.  Human Being and Citizen I. 
HUMA 12400.  Human Being and Citizen II. 
HUMA 12500.  Human Being and Citizen III. 
HUMA 13500.  Introduction to the Humanities I. 
HUMA 13600.  Introduction to the Humanities II. 
HUMA 13700.  Introduction to the Humanities III. 
"HUMA 14000.  Reading Cultures: Collection, Travel, Exchange I. "
"HUMA 14100.  Reading Cultures: Collection, Travel, Exchange II. "
"HUMA 14200.  Reading Cultures: Collection, Travel, Exchange III. "
"HUMA 16000.  Media Aesthetics: Image, Text, Sound I. "
"HUMA 16100.  Media Aesthetics: Image, Text, Sound II. "
"HUMA 16200.  Media Aesthetics: Image, Text, Sound III. "
HUMA 17000.  Language and the Human I. 
HUMA 17100.  Language and the Human II. 
HUMA 17200.  Language and the Human III. 
HUMA 18000.  Poetry and the Human I. 
HUMA 18100.  Poetry and the Human II. 
HUMA 18200.  Poetry and the Human III. 
HUMA 19100.  Humanities Writing Seminars. 
HUMA 02980.  Practicum.
HUMA 20710.  At the Piano-I: Keyboard Studies for Non-Music Majors. 
HUMA 20711.  At the Piano II: Keyboard Studies for Non-Music Majors. 
HUMA 20712.  At the Piano III: Keyboard Studies for Non-Music Majors. 
HUMA 20713.  At the Piano IV: Keyboard Studies for Non-Music Majors. 
HUMA 25202.  Media Ecology: Embodiment & Software. 
"HUMA 25206.  Digital Culture: Artificial Intelligence, Algorithms, and the Web. "
HUMA 29700.  Reading Course. 
PHSC 10100.  Origin and Evolution of the Solar System and the Earth. 
PHSC 10800.  Earth as a Planet:  Exploring Our Place in the Universe. 
PHSC 11000.  Environmental History of the Earth. 
PHSC 11100.  Modern Physics I:  Modern Physics in the Everyday World. 
PHSC 11200.  Modern Physics II:  Paradoxes in Modern Physics. 
PHSC 11300.  Everyday Physics. 
PHSC 11600.  Physics for Future Presidents: Fundamental Concepts and Applications. 
PHSC 11700.  Physics for Future Presidents: Energy and Sustainability. 
PHSC 12300.  Chemistry for an Alternative Energy Economy. 
PHSC 12400.  The Chemistry of Big Problems. 
PHSC 12500.  Molecular Mechanisms of Human Disease. 
"PHSC 12600.  Matter, Energy, Space, and Time. "
PHSC 12610.  Black Holes. 
PHSC 12620.  The Big Bang. 
PHSC 12700.  Stars. 
PHSC 12710.  Galaxies. 
PHSC 12720.  Exoplanets. 
PHSC 13400.  Global Warming: Understanding the Forecast. 
PHSC 13500.  Chemistry & The Atmosphere. 
PHSC 13600.  Natural Hazards. 
PHSC 18100.  The Milky Way. 
PHSC 18200.  The Origin and Evolution of the Universe. 
PHSC 18300.  Searching Between the Stars. 
PHSC 18800.  Philosophical Problems in Cosmology. 
"SOSC 11400.  Power, Identity, Resistance I. "
"SOSC 11500.  Power, Identity, Resistance II. "
"SOSC 11600.  Power, Identity, Resistance III. "
"SOSC 12400.  Self, Culture, and Society I. "
"SOSC 12500.  Self, Culture, and Society II. "
"SOSC 12600.  Self, Culture, and Society III. "
SOSC 13100.  Social Science Inquiry I. 
SOSC 13200.  Social Science Inquiry II. 
SOSC 13300.  Social Science Inquiry III. 
SOSC 13110.  Social Science Inquiry: Formal Theory I. 
SOSC 13210.  Social Science Inquiry: Formal Theory II. 
SOSC 13310.  Social Science Inquiry: Formal Theory III. 
SOSC 13120.  Social Science Inquiry: Spatial Analysis I. 
SOSC 13220.  Social Science Inquiry: Spatial Analysis II. 
SOSC 13320.  Social Science Inquiry: Spatial Analysis III. 
SOSC 14100.  Mind I. 
SOSC 14200.  Mind II. 
SOSC 14300.  Mind III. 
SOSC 15100.  Classics of Social and Political Thought I. 
SOSC 15200.  Classics of Social and Political Thought II. 
SOSC 15300.  Classics of Social and Political Thought III. 
SOSC 16100.  Global Society I. 
SOSC 16200.  Global Society II. 
SOSC 16300.  Global Society III. 
SOSC 02980.  Practicum.
SOSC 21100.  Music In Western Civilization I: To 1750. 
SOSC 21200.  Music In Western Civ II. 
SOSC 22000.  Islamic Thought and Literature I. 
SOSC 22100.  Islamic Thought and Literature II. 
SOSC 22200.  Islamic Thought and Literature III. 
SOSC 23000.  Introduction to the Civilizations of South Asia I. 
SOSC 23100.  Introduction to the Civilizations of South Asia II. 
SOSC 23500.  Intro To East Asian Civilization I. 
SOSC 23600.  Intro to East Asian Civilization II. 
SOSC 23700.  Intro to East Asian Civilization III. 
SOSC 24000.  Intro to Russian Civilization-1. 
SOSC 24100.  Intro Russian Civilization-2. 
SOSC 24001.  Colonizations I. 
SOSC 24002.  Colonizations II. 
SOSC 24003.  Colonizations III. 
SOSC 25090.  Anthropology of Olympic Sport. 
SOSC 25100.  Urban Structure and Process. 
SOSC 26100.  Introduction to Latin American Civilization I. 
SOSC 26200.  Introduction to Latin American Civilization II. 
SOSC 26300.  Introduction to Latin American Civilization III. 
SOSC 26004.  History of City Planning. 
SOSC 29700.  Rdgs: Social Sciences. 
SOSC 29900.  BA Paper in Russian Civilization. 
SOSC 34500.  Anthropology Of Museums-1. 
SOSC 34600.  Anthropology Of Museum-2. 
PHSC 10100.  Origin and Evolution of the Solar System and the Earth. 
PHSC 10800.  Earth as a Planet:  Exploring Our Place in the Universe. 
PHSC 11000.  Environmental History of the Earth. 
PHSC 11100.  Modern Physics I:  Modern Physics in the Everyday World. 
PHSC 11200.  Modern Physics II:  Paradoxes in Modern Physics. 
PHSC 11300.  Everyday Physics. 
PHSC 11600.  Physics for Future Presidents: Fundamental Concepts and Applications. 
PHSC 11700.  Physics for Future Presidents: Energy and Sustainability. 
PHSC 12300.  Chemistry for an Alternative Energy Economy. 
PHSC 12400.  The Chemistry of Big Problems. 
PHSC 12500.  Molecular Mechanisms of Human Disease. 
"PHSC 12600.  Matter, Energy, Space, and Time. "
PHSC 12610.  Black Holes. 
PHSC 12620.  The Big Bang. 
PHSC 12700.  Stars. 
PHSC 12710.  Galaxies. 
PHSC 12720.  Exoplanets. 
PHSC 13400.  Global Warming: Understanding the Forecast. 
PHSC 13500.  Chemistry & The Atmosphere. 
PHSC 13600.  Natural Hazards. 
PHSC 18100.  The Milky Way. 
PHSC 18200.  The Origin and Evolution of the Universe. 
PHSC 18300.  Searching Between the Stars. 
PHSC 18800.  Philosophical Problems in Cosmology. 
BIOS 10130.  Core Biology. 
BIOS 11125.  Life Through a Genomic Lens. 
BIOS 11125.  Life Through a Genomic Lens. 
BIOS 11140.  Biotechnology for the 21st Century. 
BIOS 12114.  Nutritional Science. 
BIOS 12115.  Responses of Cardiopulmonary System to Stress. 
BIOS 12116.  The Human Body in Health and Disease. 
BIOS 12117.  The 3.5 Billion Year History of the Human Body. 
BIOS 13111.  Natural History of North American Deserts. 
BIOS 13112.  Natural History of North American Deserts; Field School. 
BIOS 13123.  Biological Evolution. 
BIOS 13126.  Tropical Ecology: Biodiversity and Human Impacts. 
BIOS 13128.  Plant-Animal Interactions. 
BIOS 13133.  Resolving the Environmental Crisis. 
BIOS 13140.  The Public and Private Lives of Insects. 
BIOS 13141.  The Mathematics of Evolution. 
BIOS 13253.  Apes and Human Evolution. 
BIOS 14112.  Workings of the Human Brain: From Brain to Behavior. 
BIOS 14114.  Drugs Galore:  What They Are and What They Do to You. 
BIOS 14116.  Introduction to Social Neuroscience. 
BIOS 15115.  Cancer Biology: How Good Cells Go Bad. 
BIOS 15124.  The Principles of Microbiology/Global Infectious Diseases. 
BIOS 16120.  The Biological Nature of Psychological Problems. 
BIOS 10450.  Pharmacological Perspectives in Cell and Molecular Biology. 
BIOS 10450.  Pharmacological Perspectives in Cell and Molecular Biology. 
BIOS 10451.  Pharmacological Perspectives II. 
BIOS 10500.  Metabolism and Exercise. 
BIOS 10501.  Metabolism and Nutrition. 
BIOS 10602.  Multiscale Modeling of Biological Systems I. 
BIOS 10603.  Multiscale Modeling of Biological Systems II. 
BIOS 20170.  Microbial and Human Cell Biology. 
BIOS 20171.  Human Genetics and Developmental Biology. 
BIOS 20151.  Introduction to Quantitative Modeling in Biology (Basic) 
BIOS 20152.  Introduction to Quantitative Modeling in Biology (Advanced) 
BIOS 20153.  Fundamentals of Ecology and Ev. 
JWSC 11000.  Biblical Aramaic. 
JWSC 11100.  Old Aramaic Inscriptions. 
JWSC 11200.  Imperial Aramaic. 
JWSC 12000.  Jewish Civilization I: Ancient Beginnings to Early Medieval Period. 
JWSC 12001.  Jewish Civilization II: Late Medieval to Modern Period. 
JWSC 20120.  Introduction to the Hebrew Bible. 
JWSC 20121.  The Bible and Archaeology. 
JWSC 20300.  Elementary Yiddish I. 
JWSC 20400.  Elementary Yiddish for Beginners-II. 
JWSC 20500.  Elementary Yiddish III. 
JWSC 20895.  The Construction of Jewish History in Israel. 
JWSC 21107.  Rdg: Maimonides' Guide of the Perplexed. 
JWSC 22000.  Elementary Classical Hebrew I. 
JWSC 22100.  Elementary Classical Hebrew II. 
JWSC 22200.  Elementary Classical Hebrew-3. 
JWSC 22300.  Intermediate Classical Hebrew I. 
JWSC 22400.  Intermediate Classical Hebrew II. 
JWSC 22500.  Intermediate Classical Hebrew III. 
JWSC 23118.  Gender and Sexuality in Jewish Society: Early Modernity through the Present. 
JWSC 24105.  Letters to Zion. 
JWSC 24650.  Introduction to Kabbalah. 
JWSC 25000.  Introductory Modern Hebrew-1. 
JWSC 25100.  Introductory Modern Hebrew-II. 
JWSC 25200.  Introductory Modern Hebrew III. 
JWSC 25149.  Anthropology of Israel. 
JWSC 26210.  Oedipus in Zion: The Oedipal Figure in Modern Hebrew Literature. 
JWSC 27650.  Yiddish Literature in America. 
JWSC 28110.  Queer Jewish Literature. 
"JWSC 28139.  Society, Politics and Security in Israel. "
JWSC 29550.  Cinema and the Holocaust. 
JWSC 29560.  Reckoning With the Holocaust. 
JWSC 29700.  Reading/Research: Jewish Std. 
JWSC 29900.  BA Preparation Course. 
BIOS 20151.  Introduction to Quantitative Modeling in Biology (Basic) 
BIOS 20152.  Introduction to Quantitative Modeling in Biology (Advanced) 
BIOS 20153.  Fundamentals of Ecology and Ev. 
BIOS 20170.  Microbial and Human Cell Biology. 
BIOS 20171.  Human Genetics and Developmental Biology. 
BIOS 20172.  Mathematical Modeling for Pre-Med Students. 
BIOS 20173.  Perspectives of Human Physiology. 
BIOS 20175.  Biochemistry and Metabolism. 
BIOS 20186.  Fundamentals of Cell and Molecular Biology. 
BIOS 20187.  Fundamentals of Genetics. 
BIOS 20188.  Fundamentals of Physiology. 
BIOS 20189.  Fundamentals of Developmental Biology. 
BIOS 20190.  Principles of Developmental Biology. 
BIOS 20191.  Integrative Physiology. 
BIOS 20196.  Ecology and Conservation. 
BIOS 20198.  Biodiversity. 
BIOS 20234.  Molecular Biology of the Cell. 
BIOS 20235.  Biological Systems. 
BIOS 20236.  Biological Dynamics. 
BIOS 20242.  Principles of Physiology. 
BIOS 20200.  Introduction to Biochemistry. 
BIOS 21216.  Intro Statistical Genetics. 
BIOS 21229.  Genome Informatics: How Cells Reorganize Genomes. 
BIOS 21236.  Genetics of Model Organisms. 
BIOS 21237.  Developmental Mechanisms. 
BIOS 21238.  Cell Biology II. 
"BIOS 21249.  Organization, Expression, and Transmission of Genome Information. "
BIOS 21306.  Human Genetics and Evolution. 
BIOS 21317.  Topics in Biological Chemistry. 
BIOS 21328.  Biophysics of Biomolecules. 
BIOS 21349.  Protein Structure and Functions in Medicine. 
BIOS 21356.  Vertebrate Development. 
"BIOS 21358.  Simulation, Modeling, and Computation in Biophysics. "
BIOS 21360.  Advanced Molecular Biology. 
BIOS 21407.  Image Processing in Biology. 
BIOS 21415.  Stem Cells in Development and Diseases. 
BIOS 21416.  Stem Cells and Regeneration. 
BIOS 21417.  Systems Biology:  Molecular Regulatory Logic of Networks. 
BIOS 21418.  Historical and Conceptual Foundations of DevoEvo. 
BIOS 21506.  Biological Physics. 
BIOS 21507.  The Engineering and Biology of Tissue Repair. 
BIOS 22226.  Human Developmental Biology. 
BIOS 22233.  Comparative Vertebrate Anatomy. 
BIOS 22236.  Reproductive Biology of Primates. 
BIOS 22245.  Biomechanics: How Life Works. 
BIOS 22249.  Principles of Toxicology. 
BIOS 22250.  Chordates:  Evolution and Comparative Anatomy. 
BIOS 22260.  Vertebrate Structure and Function. 
BIOS 22265.  Human Origins: Milestones in Human Evolution and the Fossil Record. 
BIOS 22306.  Evolution and Development. 
BIOS 23100.  Dinosaur Science. 
BIOS 23232.  Ecology and Evolution in the Southwest. 
BIOS 23233.  Ecology and Evolution in the Southwest:Field School. 
BIOS 23242.  Primate Evolution and the Roots of Human Biology. 
BIOS 23247.  Bioarchaeology and the Human Skeleton. 
BIOS 23249.  Animal Behavior. 
BIOS 23252.  Field Ecology. 
BIOS 23254.  Mammalian Ecology. 
BIOS 23258.  Molecular Evolution I: Fundamentals and Principles. 
BIOS 23261.  Invertebrate Paleobiology and Evolution. 
BIOS 23262.  Mammalian Evolutionary Biology. 
BIOS 23266.  Evolutionary Adaptation. 
BIOS 23289.  Marine Ecology. 
BIOS 23299.  Plant Development and Molecular Genetics. 
BIOS 23365.  Evolutionary and Genomic Medicine I. 
BIOS 23404.  Reconstructing the Tree of Life: An Introduction to Phylogenetics. 
BIOS 23406.  Biogeography. 
BIOS 23409.  The Ecology and Evolution of Infectious Diseases. 
"BIOS 23410.  Complex Interactions:  Coevolution, Parasites, Mutualists, and Cheaters. "
BIOS 24110.  Fundamental Neuroscience. 
BIOS 24120.  Cellular Neuroscience. 
BIOS 24130.  Systems Neuroscience. 
BIOS 24131.  Molecular Neuroscience. 
BIOS 24208.  Survey of Systems Neuroscience. 
BIOS 24217.  Conquest of Pain. 
BIOS 24231.  Methods in Computational Neuroscience. 
BIOS 24232.  Computational Approaches to Cognitive Neuroscience. 
BIOS 24248.  Biological Clocks and Behavior. 
BIOS 24408.  Modeling and Signal Analysis for Neuroscientists. 
BIOS 25108.  Cancer Biology. 
BIOS 25109.  Topics in Reproduction and Cancer. 
BIOS 25126.  Animal Models of Human Disease. 
BIOS 25206.  Fundamentals of Bacterial Physiology. 
BIOS 25216.  Molecular Basis of Bacterial Disease. 
BIOS 25226.  Endocrinology I: Cell Signaling. 
BIOS 25227.  Endocrinology II: Systems and Physiology. 
BIOS 25228.  Endocrinology III: Human Disease. 
BIOS 25256.  Immunobiology. 
BIOS 25258.  Immunopathology. 
BIOS 25260.  Host Pathogen Interactions. 
BIOS 25266.  Molecular Immunology. 
BIOS 25267.  Mucosal Immunology. 
BIOS 25287.  Introduction to Virology. 
BIOS 25308.  Heterogeneity in Human Cancer: Etiology and Treatment. 
BIOS 25326.  Tumor Microenvironment and Metastasis. 
BIOS 25327.  Health Disparities in Breast Cancer. 
BIOS 25407.  Organ Transplantation. 
BIOS 26120.  An Introduction to Bioinformatics and Proteomics. 
BIOS 26210.  Mathematical Methods for Biological Sciences I. 
BIOS 26211.  Mathematical Methods for Biological Sciences II. 
BIOS 26318.  Fundamentals of Biological Data Analysis. 
BIOS 27710.  Ecology - Marine Biological Laboratory. 
BIOS 27711.  Biogeochemical Analysis in Terrestrial and Aquatic Ecosystems  Marine Biological Laboratory. 
BIOS 27712.  Independent Undergraduate Research in Environmental Sciences  Marine Biological Laboratory. 
BIOS 27713.  Quantitative Environmental Analyses  Marine Biological Laboratory. 
BIOS 27714.  Methods in Microbial Ecology - Marine Biological Laboratory. 
BIOS 27715.  Roles of Animals in Ecosystems  Marine Biological Laboratory. 
BIOS 27720.  Microbiomes Across Environments. 
BIOS 27721.  Observing Proteins in Action: How to Design and Build Your Own Instruments. 
BIOS 27723.  Biodiversity and Genomics: Exploring the Marine Animal Diversity of Woods Hole Using Molecular Tools. 
BIOS 27810.  Epidemiology and Population Health:  Global Health Sciences I. 
BIOS 27811.  Global Health Sciences II: Microbiology. 
BIOS 28700.  Biodiagnostics and Biosensors. 
BIOS 28407.  Genomics and Systems Biology. 
BIOS 02280.  Drinking Alcohol: Social Problem or Normal Cultural Practice? 
BIOS 02490.  Biology and Sociology of AIDS. 
BIOS 29100.  Biology of Toxoplasma. 
BIOS 29265.  Evolution and Economics of Human Behavior. 
BIOS 29271.  The Psychology and Neurobiology of Stress. 
BIOS 29294.  Introduction to Global Health. 
BIOS 29300.  Biological Psychology. 
BIOS 29314.  Medical Ethics:  Central Topics. 
BIOS 29323.  Health Care and the Limits of State Action. 
BIOS 29326.  Introduction to Medical Physics and Medical Imaging. 
BIOS 29327.  Topics in Clinical Research. 
BIOS 29812.  Global Health Sciences III: Topics in Global Health. 
BIOS 00199.  Undergraduate Research. 
BIOS 00206.  Readings: Biology. 
BIOS 00296.  Undergraduate Honors Research. 
BIOS 00299.  Advanced Research: Biological Sciences. 
ECON 10000.  Principles of Microeconomics. 
ECON 10200.  Principles of Macroeconomics. 
ECON 11020.  Introduction to Econometrics. 
"ECON 12210.  Economic History II: The Early Modern World, circa 1300-1800. "
ECON 12220.  Economic History III: The Global Economy from Great Depression to Great Recession. 
ECON 13000.  Introduction to Money and Banking. 
ECON 14810.  Evolution and Economics of Human Behavior. 
ECON 19000.  Economics for Everyone. 
ECON 19100.  Economics for Everyone: Macro. 
ECON 19800.  Introduction to Microeconomics. 
ECON 19900.  Intro To Macroeconomics. 
ECON 20000.  The Elements of Economic Analysis I. 
ECON 20100.  The Elements of Economic Analysis II. 
ECON 20200.  The Elements of Economic Analysis III. 
ECON 20300.  Elements of Economic Analysis IV. 
ECON 20010.  The Elements of Economic Analysis I Honors. 
ECON 20110.  The Elements of Economic Analysis II Honors. 
ECON 20210.  The Elements of Economic Analysis III Honors. 
ECON 20520.  Formal Models of Political Economics. 
ECON 20700.  Game Theory and Economic Applications. 
ECON 20770.  Decision and Strategy. 
ECON 20780.  Decision and Strategy II. 
ECON 20800.  Theory of Auctions. 
ECON 21010.  Statistical Methods in Economics. 
ECON 21020.  Econometrics. 
ECON 21030.  Econometrics - Honors. 
ECON 21110.  Applied Microeconometrics. 
ECON 21130.  Topics in Microeconometrics. 
ECON 21150.  Topics in Applied Econometrics. 
ECON 21300.  Data Construction and Interpretation in Economic Applications. 
ECON 21320.  Applications of Econometric and Data Science Methods. 
ECON 21330.  Econometrics and Machine Learning. 
ECON 21410.  Computational Methods in Economics. 
ECON 21730.  Applied Behavioral Economics. 
ECON 21800.  Experimental Economics. 
ECON 21830.  Social Neuroscience. 
ECON 22200.  Topics in American Economic History. 
ECON 22410.  UChicago Economics: The People and the Seminal Ideas. 
ECON 22600.  Innovators. 
ECON 22650.  Creativity. 
ECON 23000.  Money and Banking. 
ECON 23040.  Cryptocurrencies. 
ECON 23200.  Topics in Macroeconomics. 
ECON 23230.  Macroeconomic Crises. 
ECON 23330.  Introduction to Dynamic Economic Modeling. 
ECON 23410.  Economic Growth. 
ECON 23950.  Economic Policy Analysis. 
ECON 24000.  Labor Economics. 
"ECON 24450.  Inequality and the Social Safety Net: Theory, Empirics, and Policies. "
"ECON 24720.  Inequality:  Origins, Dimensions, and Policy. "
ECON 25000.  Introduction To Finance. 
ECON 25100.  Financial Economics; Speculative Markets. 
ECON 25130.  Behavioral Finance. 
ECON 25710.  China's Economic Development & Transition. 
ECON 26010.  Public Finance. 
ECON 26020.  Public Sector Economics. 
ECON 26500.  Environmental Economics. 
"ECON 26530.  Environment, Agriculture, and Food: Economic and Policy Analysis. "
