course_id,Quarter,Year,Professor,num_due,grade_breakdown,office_hours,by_appointment
2022,Spring,2017,"DAVID MILLER, DAVID MILLER",Not enough information available.,homework: 15%; final exam: 30%; term exam: 25%; labs: 20%; quizzes: 10%,1,Yes
3654,Winter,2018,N,Not enough information available.,No grade breakdown available.,N/A,N/A
3654,Winter,2018,/,Not enough information available.,No grade breakdown available.,N/A,N/A
3654,Winter,2018,A,Not enough information available.,No grade breakdown available.,N/A,N/A
3783,Spring,2018,N,Not enough information available.,No grade breakdown available.,N/A,N/A
3783,Spring,2018,/,Not enough information available.,No grade breakdown available.,N/A,N/A
3783,Spring,2018,A,Not enough information available.,No grade breakdown available.,N/A,N/A
3693,Winter,2018,MICHAEL CHLADEK,Not enough information available.,No grade breakdown available.,0,No
1100,Autumn,2017,SUSAN BURNS,0,No grade breakdown available.,4,Yes
1725,Spring,2017,"MARK STOYKOVICH, PAUL NEALEY",Not enough information available.,homework: 10%; final exam: 30%,2.5,No
2096,Winter,2018,JOHN MEARSHEIMER,0,final examination: 75%; discussion section: 25%,N/A,N/A
2096,Winter,2019,MEARSHEIMER JOHN J,Not enough information available.,No grade breakdown available.,1,Yes
2096,Winter,2019,JOHN MEARSHEIMER,Not enough information available.,No grade breakdown available.,1,Yes
511,Winter,2019,N,Not enough information available.,participation: 35%; paper: 50%; leading discussion: 5%; island exercise: 10%,0,No
511,Winter,2019,/,Not enough information available.,participation: 35%; paper: 50%; leading discussion: 5%; island exercise: 10%,0,No
511,Winter,2019,A,Not enough information available.,participation: 35%; paper: 50%; leading discussion: 5%; island exercise: 10%,0,No
3689,Winter,2018,PAUL CHENEY,0,participation: 25%; assignments: 25%; final draft: 50%,4.8333333333,No
1500,Autumn,2018,STEFANIE GRAETER,0,participation: 10%,2,Yes
1015,Winter,2019,N,1,project: 20%,3,Yes
1015,Winter,2019,/,1,project: 20%,3,Yes
1015,Winter,2019,A,1,project: 20%,3,Yes
1588,Autumn,2017,RONNO DAS,Not enough information available.,following weights: 10%,3,Yes
1618,Autumn,2017,SCOTT L RIDGWAY,Not enough information available.,final exam: 40%; assignments: 35%; midterm exam: 25%,0,No
1618,Autumn,2017,DUPONT TODD,Not enough information available.,final exam: 40%; assignments: 35%; midterm exam: 25%,0,No
1618,Autumn,2017,L RIDGWAY SCOTT,Not enough information available.,final exam: 40%; assignments: 35%; midterm exam: 25%,0,No
2114,Winter,2016,LONDON SARAH ; NORMAN GREGORY,0,No grade breakdown available.,0,Yes
3756,Winter,2018,N,Not enough information available.,final paper: 30%; participation: 40%; 5th week: 10%; 10th week: 20%,0,Yes
3756,Winter,2018,/,Not enough information available.,final paper: 30%; participation: 40%; 5th week: 10%; 10th week: 20%,0,Yes
3756,Winter,2018,A,Not enough information available.,final paper: 30%; participation: 40%; 5th week: 10%; 10th week: 20%,0,Yes
3628,Spring,2017,RYAN DAHN,Not enough information available.,final paper: 50%; weekly responses: 10%,0,No
108,Spring,2017,JOANA KONOVA,Not enough information available.,final paper: 40%; participation: 20%; papers: 40%,1,Yes
108,Spring,2017,CHRISTINE ZAPPELLA,Not enough information available.,final paper: 40%; participation: 20%; papers: 40%,1,Yes
2682,Autumn,2018,"FATMA  TERZIOGLU, ZHIPENG LOU",Not enough information available.,quiz: 30%; midterm : 30%; final exam: 40%,0.6666666667,No
1193,Autumn,2017,DOUGLAS R MACAYEAL,Not enough information available.,No grade breakdown available.,N/A,N/A
2813,Autumn,2017,BEATRICE FINESCHI,Not enough information available.,No grade breakdown available.,N/A,N/A
2813,Autumn,2017,ALISON HUNTER,Not enough information available.,No grade breakdown available.,N/A,N/A
2813,Autumn,2017,MEGAN MCNULTY,Not enough information available.,No grade breakdown available.,N/A,N/A
1591,Autumn,2017,FRANCISC BOZGAN,Not enough information available.,homework: 10%; tests: 25%; final exam: 40%; class tests: 25%,2,Yes
1591,Autumn,2017,ANTHONY CHAVES AGUILAR,Not enough information available.,homework: 10%; tests: 25%; final exam: 40%; class tests: 25%,2,Yes
2114,Winter,2019,LESLIE KAY,Not enough information available.,No grade breakdown available.,0,Yes
1096,Winter,2018,KRISTEN SCHILT,Not enough information available.,participation: 20%; paper: 20%,0,No
1571,Winter,2019,RONCHEN DRUCILLA M,Not enough information available.,No grade breakdown available.,N/A,N/A
1571,Winter,2019,DRUCILLA RONCHEN,Not enough information available.,No grade breakdown available.,N/A,N/A
1571,Winter,2019,DRUCILLA M RONCHEN,Not enough information available.,No grade breakdown available.,N/A,N/A
3715,Winter,2017,N,Not enough information available.,final paper: 30%; translation reflection: 15%,1,Yes
3715,Winter,2017,/,Not enough information available.,final paper: 30%; translation reflection: 15%,1,Yes
3715,Winter,2017,A,Not enough information available.,final paper: 30%; translation reflection: 15%,1,Yes
3701,Spring,2017,N,Not enough information available.,No grade breakdown available.,2.8333333333,No
3701,Spring,2017,/,Not enough information available.,No grade breakdown available.,2.8333333333,No
3701,Spring,2017,A,Not enough information available.,No grade breakdown available.,2.8333333333,No
845,Winter,2018,RYAN FANG,Not enough information available.,No grade breakdown available.,6,No
3773,Autumn,2017,N,Not enough information available.,participation: 10%; participation: 10%; for example: 69.4%; source analysis: 10%,0,Yes
3773,Autumn,2017,/,Not enough information available.,participation: 10%; participation: 10%; for example: 69.4%; source analysis: 10%,0,Yes
3773,Autumn,2017,A,Not enough information available.,participation: 10%; participation: 10%; for example: 69.4%; source analysis: 10%,0,Yes
2921,Winter,2018,CHRISTOPHER TAYLOR,0,participation: 10%; participation: 20%; assignments: 10%; following rubric: 10%,2,Yes
2921,Winter,2018,CHRISTOPHER TAYLOR,0,participation: 10%; participation: 20%; assignments: 10%; following rubric: 10%,2,Yes
3706,Winter,2019,N,Not enough information available.,attendance: 30%; will include: 20%,4.6666666667,No
3706,Winter,2019,/,Not enough information available.,attendance: 30%; will include: 20%,4.6666666667,No
3706,Winter,2019,A,Not enough information available.,attendance: 30%; will include: 20%,4.6666666667,No
3721,Winter,2018,KATHRYN FRANICH,Not enough information available.,assignments: 60%; the class: 10%; midterm exam: 15%; and presentation: 15%,N/A,N/A
2980,Autumn,2018,SARITA ZAFFINI,0,No grade breakdown available.,3.75,Yes
3726,Autumn,2017,N,0,homework: 20%; final exam: 20%,1,No
3726,Autumn,2017,/,0,homework: 20%; final exam: 20%,1,No
3726,Autumn,2017,A,0,homework: 20%; final exam: 20%,1,No
3657,Winter,2018,N,Not enough information available.,No grade breakdown available.,N/A,N/A
3657,Winter,2018,/,Not enough information available.,No grade breakdown available.,N/A,N/A
3657,Winter,2018,A,Not enough information available.,No grade breakdown available.,N/A,N/A
1181,Autumn,2017,ANDREW CAMPBELL,Not enough information available.,final exam: 40%,0,Yes
2903,Winter,2016,HARPER DONALD,0,No grade breakdown available.,1,No
2903,Winter,2016,LONG HOYT,0,No grade breakdown available.,1,No
2903,Winter,2016,DESAI IAN,0,No grade breakdown available.,1,No
2903,Winter,2016,LEVAN VALERIE,0,No grade breakdown available.,1,No
2903,Winter,2016,BURTON EMANUELLE,0,No grade breakdown available.,1,No
2903,Winter,2016,BURTON EMANUELLE,0,No grade breakdown available.,1,No
2903,Winter,2016,MARIANI MARIA ANNA,0,No grade breakdown available.,1,No
2903,Winter,2016,DESAI IAN,0,No grade breakdown available.,1,No
2903,Winter,2016,PATEL CHANDANI,0,No grade breakdown available.,1,No
2903,Winter,2016,WARREN ROSANNA,0,No grade breakdown available.,1,No
2903,Winter,2016,BECKER ALEXIS,0,No grade breakdown available.,1,No
2903,Winter,2016,SHAUGHNESSY EDWARD L,0,No grade breakdown available.,1,No
2903,Winter,2016,FELDMAN LEAH M.,0,No grade breakdown available.,1,No
3742,Spring,2017,JOHN MUSE,0,project: 20%; midterm exam: 20%; section discussion: 15%,1.3333333333,Yes
2813,Spring,2017,BEATRICE FINESCHI,0,participation: 10%,0,Yes
2813,Spring,2017,ALISON HUNTER,0,participation: 10%,0,Yes
2813,Spring,2017,MEGAN MCNULTY,0,participation: 10%,0,Yes
3777,Winter,2017,N,Not enough information available.,No grade breakdown available.,0,Yes
3777,Winter,2017,/,Not enough information available.,No grade breakdown available.,0,Yes
3777,Winter,2017,A,Not enough information available.,No grade breakdown available.,0,Yes
681,Winter,2019,SOTOMAYOR BASILIO BORJA,0,midterm: 15%; project 1: 20%; project 2: 25%; project 3: 15%,0,No
681,Winter,2019,BORJA SOTOMAYOR BASILIO,0,midterm: 15%; project 1: 20%; project 2: 25%; project 3: 15%,0,No
681,Winter,2019,ROGERS ANNE,0,midterm: 15%; project 1: 20%; project 2: 25%; project 3: 15%,0,No
1592,Winter,2018,BENJAMIN O'CONNOR,Not enough information available.,No grade breakdown available.,-10,No
1592,Winter,2018,ANTHONY CHAVES AGUILAR,Not enough information available.,No grade breakdown available.,-10,No
1736,Winter,2018,JENNIFER IVERSON,Not enough information available.,No grade breakdown available.,3,Yes
3610,Spring,2017,JULIO RIVERA,Not enough information available.,final paper: 20%; assignment: 10%; weekly updates: 50%; discussion section: 10%,2,Yes
1047,Spring,2018,ANASTASIO ALISON,Not enough information available.,No grade breakdown available.,2,Yes
2020,Autumn,2018,MARGARET GARDEL,Not enough information available.,final : 35%; midterm: 25%; midterm: 15%,1,No
3695,Autumn,2017,XIAORONG WANG,0,project: 20%; assignments: 30%; class performance: 10%,2,Yes
111,Winter,2019,KUMLER ADEN,Not enough information available.,final exam: 25%; participation: 30%; participation: 30%; paper: 10%; reading responses: 15%; art institute: 10%; midterm exam: 20%,8.5,No
111,Winter,2019,ADEN KUMLER,Not enough information available.,final exam: 25%; participation: 30%; participation: 30%; paper: 10%; reading responses: 15%; art institute: 10%; midterm exam: 20%,8.5,No
111,Winter,2019,LUKE FIDLER,Not enough information available.,final exam: 25%; participation: 30%; participation: 30%; paper: 10%; reading responses: 15%; art institute: 10%; midterm exam: 20%,8.5,No
2905,Autumn,2017,ALEX SILVERMAN,0,participation: 10%,2,No
2905,Autumn,2017,ALEX SILVERMAN,0,participation: 10%,2,No
3752,Spring,2017,N,Not enough information available.,final : 30%,5,Yes
3752,Spring,2017,/,Not enough information available.,final : 30%,5,Yes
3752,Spring,2017,A,Not enough information available.,final : 30%,5,Yes
1003,Autumn,2018,ALISON ANASTASIO,Not enough information available.,final : 30%; participation: 20%; project: 45%; paper: 15%; paper: 20%,2,Yes
2963,Winter,2019,AARON BENANAV,Not enough information available.,participation: 40%; paper: 15%; paper: 20%; paper: 25%,2,No
2963,Winter,2019,FORREST STUART,Not enough information available.,participation: 40%; paper: 15%; paper: 20%; paper: 25%,2,No
2963,Winter,2019,JENNIFER SPRUILL,Not enough information available.,participation: 40%; paper: 15%; paper: 20%; paper: 25%,2,No
2205,Winter,2018,SORCHA BROPHY,Not enough information available.,No grade breakdown available.,2,No
350,Spring,2018,"RAY MOELLERING, VALERIE KELLER",1,No grade breakdown available.,0,Yes
3703,Spring,2017,N,Not enough information available.,participation: 20%; assignments: 25%; canvas postings: 20%; a class: 10%,1.5,No
3703,Spring,2017,/,Not enough information available.,participation: 20%; assignments: 25%; canvas postings: 20%; a class: 10%,1.5,No
3703,Spring,2017,A,Not enough information available.,participation: 20%; assignments: 25%; canvas postings: 20%; a class: 10%,1.5,No
2978,Winter,2018,DOMINIC GIBSON,Not enough information available.,final paper: 30%; each week: 30%; discussion sections: 40%,0,No
2978,Winter,2018,JASMIN CLOUTIER,Not enough information available.,final paper: 30%; each week: 30%; discussion sections: 40%,0,No
2978,Winter,2018,KATHERINE KRPAN,Not enough information available.,final paper: 30%; each week: 30%; discussion sections: 40%,0,No
2978,Winter,2018,KATHERINE KRPAN,Not enough information available.,final paper: 30%; each week: 30%; discussion sections: 40%,0,No
2978,Winter,2018,JENNIFER KUBOTA,Not enough information available.,final paper: 30%; each week: 30%; discussion sections: 40%,0,No
2978,Winter,2018,ANNE HENLY,Not enough information available.,final paper: 30%; each week: 30%; discussion sections: 40%,0,No
2978,Winter,2018,SARAH LONDON,Not enough information available.,final paper: 30%; each week: 30%; discussion sections: 40%,0,No
2129,Winter,2019,N,Not enough information available.,midterms: 25%; paper: 25%; three midterms: 25%,2,Yes
2129,Winter,2019,/,Not enough information available.,midterms: 25%; paper: 25%; three midterms: 25%,2,Yes
2129,Winter,2019,A,Not enough information available.,midterms: 25%; paper: 25%; three midterms: 25%,2,Yes
3615,Winter,2017,ANQI ZHANG,0,final paper: 40%; participation: 5%; assignments: 20%,1.3333333333,Yes
3652,Spring,2017,DAVID ARCHER,1,No grade breakdown available.,N/A,N/A
3620,Spring,2017,KATHERINE PUKINSKIS,Not enough information available.,final paper: 20%; attendance: 5%; participation: 25%; project: 15%; and presentation: 20%,1.5,No
3674,Autumn,2017,N,Not enough information available.,paper: 40%; in discussions: 20%,0,No
3674,Autumn,2017,/,Not enough information available.,paper: 40%; in discussions: 20%,0,No
3674,Autumn,2017,A,Not enough information available.,paper: 40%; in discussions: 20%,0,No
3746,Spring,2018,N,0,class meetings: 30%; primary text: 10%; local archive: 50%; week 5: 10%,2,Yes
3746,Spring,2018,/,0,class meetings: 30%; primary text: 10%; local archive: 50%; week 5: 10%,2,Yes
3746,Spring,2018,A,0,class meetings: 30%; primary text: 10%; local archive: 50%; week 5: 10%,2,Yes
1596,Winter,2018,MARCO MENDEZ GUARACO,Not enough information available.,homework: 10%; final exam: 50%; hour exams: 20%,0,No
1596,Winter,2018,DANA MENDELSON,Not enough information available.,homework: 10%; final exam: 50%; hour exams: 20%,0,No
1596,Winter,2018,MARCO MENDEZ GUARACO,Not enough information available.,homework: 10%; final exam: 50%; hour exams: 20%,0,No
1596,Winter,2018,DANA MENDELSON,Not enough information available.,homework: 10%; final exam: 50%; hour exams: 20%,0,No
3748,Spring,2017,N,1,No grade breakdown available.,0,Yes
3748,Spring,2017,/,1,No grade breakdown available.,0,Yes
3748,Spring,2017,A,1,No grade breakdown available.,0,Yes
1991,Autumn,2018,MALTE WILLER,Not enough information available.,No grade breakdown available.,2,No
1591,Autumn,2017,FRANCISC BOZGAN,Not enough information available.,homework: 20%; midterms: 50%; each exams: 30%,N/A,N/A
1591,Autumn,2017,ANTHONY CHAVES AGUILAR,Not enough information available.,homework: 20%; midterms: 50%; each exams: 30%,N/A,N/A
3622,Autumn,2015,CASASANTO LAURA,Not enough information available.,participation: 20%; paper: 30%; article presentations: 30%; project presentation: 20%,0,Yes
787,Autumn,2017,YI-LU KUO,1,final exam: 30%; class performance: 10%; composition sharing: 15%,1.5,Yes
2001,Autumn,2017,REYNOLDS BARTON SCHULTZ,Not enough information available.,No grade breakdown available.,N/A,N/A
2001,Autumn,2017,SCHULTZ REYNOLDS BARTON,Not enough information available.,No grade breakdown available.,N/A,N/A
3609,Spring,2018,FISHBANE MICHAEL,Not enough information available.,all discussions: 30%; a handout: 30%,N/A,N/A
3609,Spring,2018,JAMES ROBINSON,Not enough information available.,all discussions: 30%; a handout: 30%,N/A,N/A
3609,Spring,2018,NOOR ASHRAF,Not enough information available.,all discussions: 30%; a handout: 30%,N/A,N/A
895,Autumn,2017,STEVEN LEVITT,0,final exam: 40%,0,Yes
2911,Autumn,2016,SAMANTHA FENNO,0,No grade breakdown available.,3,Yes
2911,Autumn,2016,DAVID EGAN,0,No grade breakdown available.,3,Yes
2911,Autumn,2016,SAMANTHA FENNO,0,No grade breakdown available.,3,Yes
3713,Autumn,2017,FAITH HILLIS,0,and grades: 30%,1.75,No
2905,Autumn,2017,MATTHEW BOYLE,0,3 pages: 20%; 5 pages: 25%; 7 pages: 30%,1.5,Yes
3698,Spring,2018,TOM GIJSSELS,Not enough information available.,participation: 10%; paper: 35%; weekly postings: 20%; weekly presentations: 20%; project presentation: 15%,0,Yes
2448,Autumn,2018,ERIK HOULE,Not enough information available.,No grade breakdown available.,N/A,N/A
2448,Autumn,2018,MARIA IAKUBOVICH,Not enough information available.,No grade breakdown available.,N/A,N/A
3763,Spring,2017,N,Not enough information available.,No grade breakdown available.,5.5,No
3763,Spring,2017,/,Not enough information available.,No grade breakdown available.,5.5,No
3763,Spring,2017,A,Not enough information available.,No grade breakdown available.,5.5,No
3745,Spring,2018,N,Not enough information available.,No grade breakdown available.,N/A,N/A
3745,Spring,2018,/,Not enough information available.,No grade breakdown available.,N/A,N/A
3745,Spring,2018,A,Not enough information available.,No grade breakdown available.,N/A,N/A
2702,Winter,2018,MARTHA LYONS,Not enough information available.,participation: 30%; projects: 40%; assignments: 30%; critical response: 30%,0,No
2702,Winter,2018,THOMAS PASCULLI,Not enough information available.,participation: 30%; projects: 40%; assignments: 30%; critical response: 30%,0,No
2702,Winter,2018,SHADE MURRAY,Not enough information available.,participation: 30%; projects: 40%; assignments: 30%; critical response: 30%,0,No
657,Autumn,2018,"MICHAEL FRANKLIN, DAN NICOLAE, ABBY STEVENS",0,No grade breakdown available.,N/A,N/A
3644,Winter,2018,N,Not enough information available.,participation: 25%,N/A,N/A
3644,Winter,2018,/,Not enough information available.,participation: 25%,N/A,N/A
3644,Winter,2018,A,Not enough information available.,participation: 25%,N/A,N/A
120,Spring,2017,MARTHA WARD,Not enough information available.,participation: 40%; assignments: 20%,1.5,No
2921,Winter,2017,HEATHER KEENLEYSIDE,Not enough information available.,the following: 30%,2,Yes
1595,Autumn,2017,MARCO MENDEZ GUARACO,Not enough information available.,No grade breakdown available.,N/A,N/A
1595,Autumn,2017,DAVID COHEN,Not enough information available.,No grade breakdown available.,N/A,N/A
1595,Autumn,2017,DANA MENDELSON,Not enough information available.,No grade breakdown available.,N/A,N/A
1595,Autumn,2017,DAVID COHEN,Not enough information available.,No grade breakdown available.,N/A,N/A
1595,Autumn,2017,MARCO MENDEZ GUARACO,Not enough information available.,No grade breakdown available.,N/A,N/A
1595,Autumn,2017,ROBERT A FEFFERMAN,Not enough information available.,No grade breakdown available.,N/A,N/A
3682,Spring,2018,MICHAEL DIETLER,0,No grade breakdown available.,2,No
3626,Autumn,2017,N,Not enough information available.,No grade breakdown available.,4,No
3626,Autumn,2017,/,Not enough information available.,No grade breakdown available.,4,No
3626,Autumn,2017,A,Not enough information available.,No grade breakdown available.,4,No
715,Autumn,2018,BAIRD HARPER,0,No grade breakdown available.,1.5,Yes
2821,Spring,2018,ERIC LARSEN,0,No grade breakdown available.,1,Yes
2117,Autumn,2018,WILLIAM GOLDSTEIN,0,No grade breakdown available.,N/A,N/A
2690,Winter,2018,BRIAN H. VAN KOTEN,0,following formula: 40%,0,No
2675,Autumn,2018,"YIBI HUANG, FENGSHUO ZHANG, ENAKSHI SAHA",1,homework: 25%; midterm : 35%; final : 40%,0,No
2675,Autumn,2018,"YE  ZHANG, JASON WILLWERSCHEID, KESHAV VEMURI",1,homework: 25%; midterm : 35%; final : 40%,0,No
1002,Winter,2018,ALISON ANASTASIO,Not enough information available.,No grade breakdown available.,4,Yes
3762,Winter,2018,N,0,No grade breakdown available.,N/A,N/A
3762,Winter,2018,/,0,No grade breakdown available.,N/A,N/A
3762,Winter,2018,A,0,No grade breakdown available.,N/A,N/A
1549,Autumn,2017,SALIKOKO MUFWENE,Not enough information available.,class discussions: 10%; the textbooks: 40%,1.5,Yes
2970,Spring,2017,MONIKA NALEPA,Not enough information available.,No grade breakdown available.,1.5,No
2970,Spring,2017,JENNY TRINITAPOLI,Not enough information available.,No grade breakdown available.,1.5,No
2970,Spring,2017,LAUREN PEREZ,Not enough information available.,No grade breakdown available.,1.5,No
2970,Spring,2017,MANUEL CABAL LOPEZ,Not enough information available.,No grade breakdown available.,1.5,No
2970,Spring,2017,MICHAEL WEAVER,Not enough information available.,No grade breakdown available.,1.5,No
2970,Spring,2017,MICHAEL WEAVER,Not enough information available.,No grade breakdown available.,1.5,No
2970,Spring,2017,JOHN PADGETT,Not enough information available.,No grade breakdown available.,1.5,No
2970,Spring,2017,IDOLLY KEELS,Not enough information available.,No grade breakdown available.,1.5,No
932,Winter,2019,MCENERNEY LAWRENCE D ; COCHRAN KATHRYN ; WEINER TRACY,0,No grade breakdown available.,N/A,N/A
932,Winter,2019,COCHRAN KATHRYN ; WEINER TRACY,0,No grade breakdown available.,N/A,N/A
932,Winter,2019,"LAWRENCE MCENERNEY, KATHRYN COCHRAN, TRACY WEINER",0,No grade breakdown available.,N/A,N/A
48,Autumn,2018,FRANCOIS RICHARD,0,participation: 10%; papers: 30%; term papers: 30%; beyond that: 5%; class discussion: 10%; film review: 20%,2,Yes
48,Autumn,2018,STEPHAN PALMIE,0,participation: 10%; papers: 30%; term papers: 30%; beyond that: 5%; class discussion: 10%; film review: 20%,2,Yes
48,Autumn,2018,ESTEFANIA VIDAL MONTERO,0,participation: 10%; papers: 30%; term papers: 30%; beyond that: 5%; class discussion: 10%; film review: 20%,2,Yes
2906,Winter,2018,ALEX SILVERMAN,Not enough information available.,participation: 10%,2,No
2906,Winter,2018,ALEX SILVERMAN,Not enough information available.,participation: 10%,2,No
3780,Winter,2018,FRANCOISE MELTZER,Not enough information available.,final exam: 55%; term exam: 35%; topic proposal: 10%,1.5,No
3631,Winter,2018,N,Not enough information available.,participation: 30%; project: 20%; assignment: 15%; final presentation: 15%; 1000 points: 100%; participation 300: 30%; assignment 150: 15%; project 200: 20%,0,Yes
3631,Winter,2018,/,Not enough information available.,participation: 30%; project: 20%; assignment: 15%; final presentation: 15%; 1000 points: 100%; participation 300: 30%; assignment 150: 15%; project 200: 20%,0,Yes
3631,Winter,2018,A,Not enough information available.,participation: 30%; project: 20%; assignment: 15%; final presentation: 15%; 1000 points: 100%; participation 300: 30%; assignment 150: 15%; project 200: 20%,0,Yes
3645,Winter,2019,N,Not enough information available.,final essay: 40%,4.8333333333,No
3645,Winter,2019,/,Not enough information available.,final essay: 40%,4.8333333333,No
3645,Winter,2019,A,Not enough information available.,final essay: 40%,4.8333333333,No
1369,Winter,2019,RICHARDS ROBERT J,0,participation: 14%; papers: 21%,2,Yes
1369,Winter,2019,JOHN WEE,0,participation: 14%; papers: 21%,2,Yes
1369,Winter,2019,JOHNS ADRIAN D S,0,participation: 14%; papers: 21%,2,Yes
1548,Autumn,2017,RIGGLE JASON,Not enough information available.,No grade breakdown available.,N/A,N/A
1548,Autumn,2017,JASON RIGGLE,Not enough information available.,No grade breakdown available.,N/A,N/A
1548,Autumn,2017,YU ALAN,Not enough information available.,No grade breakdown available.,N/A,N/A
2178,Winter,2019,ANGELA GARCIA,0,final paper: 40%; attendance: 10%; discussion questions: 20%; class presentation: 30%,1.8333333333,Yes
838,Winter,2018,ANDRE PULCHERIO,0,final exam: 45%; participation: 10%; problem sets: 10%; midterm exam: 35%,1,No
838,Winter,2018,CHRISTIAN BAKER,0,final exam: 45%; participation: 10%; problem sets: 10%; midterm exam: 35%,1,No
838,Winter,2018,KUAN-MING CHEN,0,final exam: 45%; participation: 10%; problem sets: 10%; midterm exam: 35%,1,No
838,Winter,2018,JOHN VANDENBERGHE,0,final exam: 45%; participation: 10%; problem sets: 10%; midterm exam: 35%,1,No
838,Winter,2018,ALEXANDRE BALDUINO SOLLACI,0,final exam: 45%; participation: 10%; problem sets: 10%; midterm exam: 35%,1,No
838,Winter,2018,RYAN FANG,0,final exam: 45%; participation: 10%; problem sets: 10%; midterm exam: 35%,1,No
2235,Winter,2019,COLM O'MUIRCHEARTAIGH,Not enough information available.,final : 50%; participation: 20%; assignments: 30%,6.5,No
3765,Winter,2018,N,Not enough information available.,participation: 10%; project: 60%; class discussions: 15%; reading reviews: 15%,N/A,N/A
3765,Winter,2018,/,Not enough information available.,participation: 10%; project: 60%; class discussions: 15%; reading reviews: 15%,N/A,N/A
3765,Winter,2018,A,Not enough information available.,participation: 10%; project: 60%; class discussions: 15%; reading reviews: 15%,N/A,N/A
3758,Winter,2017,N,Not enough information available.,No grade breakdown available.,N/A,N/A
3758,Winter,2017,/,Not enough information available.,No grade breakdown available.,N/A,N/A
3758,Winter,2017,A,Not enough information available.,No grade breakdown available.,N/A,N/A
1552,Spring,2016,FRANCEZ ITAMAR,Not enough information available.,participation: 5%; assignments: 75%; home exam: 20%,0,Yes
3647,Autumn,2015,LEUCHTER TYSON,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,JEFFERY BENJAMIN,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,FUGIEL III PETER,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,JOHNSON CAROLYN,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,BROUGHTON CHARLES (CHAD),0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,KENT STACIE,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,JUNKER ANDREW,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,WERNER JAKE,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,MAOZ EILAT,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,WERNER JAKE,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,KENT STACIE,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,BREWER ALEXANDRA,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,SIMEONE LISA,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,AHMED OMER,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,JOHNSON WHITNEY,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,TAYLOR SIMON,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,LOEFFLER MARK,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,TAYLOR SIMON,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,LOEFFLER MARK,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,SINGH SUNIT,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,BEAL ELIZABETH,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,RABIE KAREEM,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,STERN ROBERT,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,FONG BENJAMIN,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,GARRIDO MARCO,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,ROTHMAN AVIVA,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,RABIE KAREEM,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,ROTHMAN AVIVA,0,No grade breakdown available.,N/A,N/A
3647,Autumn,2015,ARZUAGA FABIAN,0,No grade breakdown available.,N/A,N/A
3642,Winter,2017,N,Not enough information available.,No grade breakdown available.,N/A,N/A
3642,Winter,2017,/,Not enough information available.,No grade breakdown available.,N/A,N/A
3642,Winter,2017,A,Not enough information available.,No grade breakdown available.,N/A,N/A
3629,Spring,2018,CELINE SPECTOR,Not enough information available.,No grade breakdown available.,N/A,N/A
578,Autumn,2017,LINDSEY RICHLAND,0,participation: 25%,0,Yes
3709,Spring,2017,N,0,project: 20%,2.3333333333,No
3709,Spring,2017,/,0,project: 20%,2.3333333333,No
3709,Spring,2017,A,0,project: 20%,2.3333333333,No
2181,Winter,2019,KALIL ARIEL,Not enough information available.,5 points: 5%,1.5,No
3671,Autumn,2017,N,0,participation: 25%,0,Yes
3671,Autumn,2017,/,0,participation: 25%,0,Yes
3671,Autumn,2017,A,0,participation: 25%,0,Yes
373,Autumn,2017,N,Not enough information available.,No grade breakdown available.,1,No
373,Autumn,2017,/,Not enough information available.,No grade breakdown available.,1,No
373,Autumn,2017,A,Not enough information available.,No grade breakdown available.,1,No
1553,Autumn,2018,CHERRY MEYER,1,homework: 25%; paper: 20%; grade distribution: 10%,N/A,N/A
3664,Autumn,2016,GREGORY SHAKHNAROVICH,Not enough information available.,No grade breakdown available.,N/A,N/A
2022,Spring,2018,LUCA GRANDI,Not enough information available.,homework: 20%; final exam: 20%; midterm exams: 25%,N/A,N/A
